Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Creatine Metabolism R-HSA-71288	6/10	2.9184899635801106E-17	7.033560812228066E-15	0	0	2724.409090909091	103726.10102698307	CKMT2;GATM;SLC6A8;CKM;CKMT1A;CKB
Metabolism Of Amino Acids And Derivatives R-HSA-71291	8/364	2.3490852446193955E-10	2.8306477197663716E-8	0	0	49.006242197253435	1086.5578227282188	CKMT2;GATM;SLC6A8;PSMB5;CKM;CKMT1A;PSMD3;CKB
Regulation Of PTEN Stability And Activity R-HSA-8948751	5/67	2.173230381584124E-9	1.7458284065392463E-7	0	0	133.877688172043	2670.4650899604635	PSMB5;AKT2;AKT3;PSMD3;AKT1
Cyclin E Associated Events During G1/S Transition R-HSA-69202	5/82	6.09405957169532E-9	3.3201285234231814E-7	0	0	107.71645021645021	2037.5591352243764	PSMB5;AKT2;AKT3;PSMD3;AKT1
Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	5/84	6.888233451085438E-9	3.3201285234231814E-7	0	0	104.9789029535865	1972.915887374166	PSMB5;AKT2;AKT3;PSMD3;AKT1
KEAP1-NFE2L2 Pathway R-HSA-9755511	5/100	1.6664329868330147E-8	6.693505830445942E-7	0	0	87.2280701754386	1562.2543301775686	PSMB5;AKT2;AKT3;PSMD3;AKT1
Regulation Of TP53 Degradation R-HSA-6804757	4/36	2.0684898383664146E-8	6.983015044641323E-7	0	0	191.83653846153845	3394.3292284288705	AKT2;AKT3;AKT1;SGK1
Regulation Of TP53 Expression And Degradation R-HSA-6806003	4/37	2.3180132928269954E-8	6.983015044641323E-7	0	0	186.01398601398603	3270.120342895983	AKT2;AKT3;AKT1;SGK1
RUNX2 Regulates Genes Involved In Cell Migration R-HSA-8941332	3/8	2.8485265782063636E-8	7.627721170530374E-7	0	0	856.2	14875.51509145671	AKT2;AKT3;AKT1
Transcriptional Regulation By RUNX2 R-HSA-8878166	5/119	4.0042433537616845E-8	9.65022648256566E-7	0	0	72.62061403508773	1236.9706009272475	PSMB5;AKT2;AKT3;PSMD3;AKT1
G1/S Transition R-HSA-69206	5/129	6.004220896104208E-8	1.2246117488587963E-6	0	0	66.73051075268818	1109.6094826741053	PSMB5;AKT2;AKT3;PSMD3;AKT1
AKT Phosphorylates Targets In Nucleus R-HSA-198693	3/10	6.097651861537575E-8	1.2246117488587963E-6	0	0	611.5102040816327	10158.88264605809	AKT2;AKT3;AKT1
PTEN Regulation R-HSA-6807070	5/139	8.727338845671399E-8	1.6179143552360057E-6	0	0	61.71952736318408	1003.2027914405027	PSMB5;AKT2;AKT3;PSMD3;AKT1
Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399	3/12	1.1167396036693565E-7	1.8548730997959547E-6	0	0	475.57142857142856	7612.796329638431	AKT2;AKT3;AKT1
Mitotic G1 Phase And G1/S Transition R-HSA-453279	5/147	1.1544853318232083E-7	1.8548730997959547E-6	0	0	58.218896713615024	930.0143310120674	PSMB5;AKT2;AKT3;PSMD3;AKT1
SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779	3/13	1.451004890660488E-7	2.0570128155833973E-6	0	0	427.99285714285713	6739.106752908584	AKT2;AKT3;AKT1
Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	3/13	1.451004890660488E-7	2.0570128155833973E-6	0	0	427.99285714285713	6739.106752908584	AKT2;AKT3;AKT1
S Phase R-HSA-69242	5/161	1.8176066110849753E-7	2.224153281886124E-6	0	0	52.95673076923077	821.9189150563354	PSMB5;AKT2;AKT3;PSMD3;AKT1
AKT Phosphorylates Targets In Cytosol R-HSA-198323	3/14	1.845770358411721E-7	2.224153281886124E-6	0	0	389.06493506493507	6032.529211825387	AKT2;AKT3;AKT1
Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759	3/14	1.845770358411721E-7	2.224153281886124E-6	0	0	389.06493506493507	6032.529211825387	AKT2;AKT3;AKT1
Activation Of BAD And Translocation To Mitochondria R-HSA-111447	3/15	2.3060089156863605E-7	2.6464197556210136E-6	0	0	356.625	5450.149152015522	AKT2;AKT3;AKT1
Apoptosis R-HSA-109581	5/178	2.9949247831030854E-7	3.280803966944744E-6	0	0	47.71194605009634	716.689564392605	PSMB5;AKT2;AKT3;PSMD3;AKT1
Cellular Response To Chemical Stress R-HSA-9711123	5/182	3.344379247973077E-7	3.5043278207022235E-6	0	0	46.62429378531073	695.2061981897153	PSMB5;AKT2;AKT3;PSMD3;AKT1
Regulation Of Gene Expression In Beta Cells R-HSA-210745	3/20	5.762613044844332E-7	5.786623932531183E-6	0	0	251.67226890756302	3615.7011498247193	AKT2;AKT3;AKT1
Programmed Cell Death R-HSA-5357801	5/208	6.480816943643951E-7	6.228489378886863E-6	0	0	40.59934318555008	578.5101534131198	PSMB5;AKT2;AKT3;PSMD3;AKT1
CTLA4 Inhibitory Signaling R-HSA-389513	3/21	6.719532110002424E-7	6.228489378886863E-6	0	0	237.67857142857142	3378.1438667537373	AKT2;AKT3;AKT1
CD28 Dependent PI3K/Akt Signaling R-HSA-389357	3/23	8.938226733599011E-7	7.978194973323562E-6	0	0	213.8892857142857	2978.9983029196896	AKT2;AKT3;AKT1
Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	3/24	1.0209769829080983E-6	8.787694745744704E-6	0	0	203.69387755102042	2809.906231967641	AKT2;AKT3;AKT1
G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	3/25	1.15959377718675E-6	9.63662414834506E-6	0	0	194.42532467532467	2657.2966162374837	AKT2;AKT3;AKT1
Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400	3/26	1.310158828975595E-6	1.0524942592770614E-5	0	0	185.96273291925465	2518.93257023079	AKT2;AKT3;AKT1
VEGFR2 Mediated Vascular Permeability R-HSA-5218920	3/27	1.4731568722521896E-6	1.1452606652025088E-5	0	0	178.20535714285714	2392.9598779783223	AKT2;AKT3;AKT1
Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758	3/29	1.8383856818323226E-6	1.3425786343078477E-5	0	0	164.48076923076923	2172.2354636412115	AKT2;AKT3;AKT1
Downregulation Of ERBB2 Signaling R-HSA-8863795	3/29	1.8383856818323226E-6	1.3425786343078477E-5	0	0	164.48076923076923	2172.2354636412115	AKT2;AKT3;AKT1
Activation Of BH3-only Proteins R-HSA-114452	3/30	2.0415807327257887E-6	1.4471204605497502E-5	0	0	158.38095238095238	2075.0733732670315	AKT2;AKT3;AKT1
PIP3 Activates AKT Signaling R-HSA-1257604	5/268	2.257395514820557E-6	1.5543780544907266E-5	0	0	31.24207858048162	406.1875998921751	PSMB5;AKT2;AKT3;PSMD3;AKT1
G-protein Beta:Gamma Signaling R-HSA-397795	3/32	2.4915350814739284E-6	1.6679443184311577E-5	0	0	147.44334975369458	1902.4042658603282	AKT2;AKT3;AKT1
CD28 Co-Stimulation R-HSA-389356	3/34	3.002766994017173E-6	1.9558563393463207E-5	0	0	137.91705069124424	1753.749956650506	AKT2;AKT3;AKT1
FLT3 Signaling R-HSA-9607240	3/37	3.892853014069904E-6	2.4688883589232815E-5	0	0	125.72899159663865	1566.1266185909462	AKT2;AKT3;AKT1
Intracellular Signaling By Second Messengers R-HSA-9006925	5/306	4.317736474543495E-6	2.6681397188845698E-5	0	0	27.2452934662237	336.5550959872985	PSMB5;AKT2;AKT3;PSMD3;AKT1
Regulation Of Beta-Cell Development R-HSA-186712	3/41	5.329582934516802E-6	3.2110737180463736E-5	0	0	112.4718045112782	1365.6593704748034	AKT2;AKT3;AKT1
Regulation Of TP53 Activity R-HSA-5633007	4/157	8.031829021227838E-6	4.721148278331485E-5	0	0	39.879336349924586	467.8682934957656	AKT2;AKT3;AKT1;SGK1
Signaling By ERBB2 R-HSA-1227986	3/49	9.172705093959606E-6	5.263385542010155E-5	0	0	92.87422360248448	1077.2739684407325	AKT2;AKT3;AKT1
Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148	3/51	1.0357210204589198E-5	5.8048550216418526E-5	0	0	88.99553571428571	1021.4754198954793	AKT2;AKT1;SLC2A4
Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	3/53	1.1638584417883093E-5	6.37477010161324E-5	0	0	85.42714285714285	970.5535515233738	PSMB5;PSMD3;AKT1
Intrinsic Pathway For Apoptosis R-HSA-109606	3/55	1.3020489206058386E-5	6.973195330355713E-5	0	0	82.13324175824175	923.9157152932041	AKT2;AKT3;AKT1
Metabolism R-HSA-1430728	9/2049	1.38050822785291E-5	7.232662672011985E-5	0	0	9.895036764705882	110.73014919592977	CKMT2;GATM;SLC6A8;PSMB5;CKM;CKMT1A;PSMD3;AKT1;CKB
TCF Dependent Signaling In Response To WNT R-HSA-201681	4/198	2.004791091349473E-5	1.0279886234366447E-4	0	0	31.38620142743854	339.51664346912577	PSMB5;AKT2;PSMD3;AKT1
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	5/424	2.096869275361576E-5	1.0528031153377912E-4	0	0	19.45505171042164	209.579156497662	PSMB5;AKT2;AKT3;PSMD3;AKT1
FOXO-mediated Transcription R-HSA-9614085	3/65	2.1565003359762515E-5	1.0606460836128094E-4	0	0	68.85138248847926	739.7694635196638	AKT2;AKT3;AKT1
Costimulation By CD28 Family R-HSA-388841	3/68	2.4703551446813377E-5	1.1907111797364049E-4	0	0	65.66373626373627	696.597918519208	AKT2;AKT3;AKT1
Extra-nuclear Estrogen Signaling R-HSA-9009391	3/73	3.0577748716090986E-5	1.444948517760378E-4	0	0	60.95816326530612	633.674613945843	AKT2;AKT3;AKT1
TP53 Regulates Metabolic Genes R-HSA-5628897	3/81	4.177051041527768E-5	1.8993760396380984E-4	0	0	54.684065934065934	551.3969335197019	AKT2;AKT3;AKT1
Signaling By NOTCH4 R-HSA-9013694	3/81	4.177051041527768E-5	1.8993760396380984E-4	0	0	54.684065934065934	551.3969335197019	PSMB5;PSMD3;AKT1
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	5/496	4.4443312530463234E-5	1.9834885777484518E-4	0	0	16.541072640868975	165.76298602756685	AKT2;AKT3;AKT1;IGF1;SGK1
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	3/88	5.35268606531883E-5	2.3454497122578873E-4	0	0	50.16302521008404	493.3697543328147	PSMB5;PSMD3;AKT1
RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198	3/89	5.536499618141265E-5	2.3826721570929373E-4	0	0	49.57724252491694	485.9344660627651	AKT2;AKT3;AKT1
Cell Cycle, Mitotic R-HSA-69278	5/523	5.720218301660296E-5	2.418548439824792E-4	0	0	15.657175032175033	152.95366676192702	PSMB5;AKT2;AKT3;PSMD3;AKT1
VEGFA-VEGFR2 Pathway R-HSA-4420097	3/93	6.313108683337734E-5	2.623205504628265E-4	0	0	47.364285714285714	458.0267218879522	AKT2;AKT3;AKT1
Signaling By VEGF R-HSA-194138	3/102	8.313806875052501E-5	3.395978740487547E-4	0	0	43.03896103896104	404.351376958666	AKT2;AKT3;AKT1
PI3K/AKT Signaling In Cancer R-HSA-2219528	3/105	9.06262410406147E-5	3.640154015131357E-4	0	0	41.766806722689076	388.7974617006561	AKT2;AKT3;AKT1
Signaling By WNT R-HSA-195721	4/294	9.361635632524063E-5	3.6986134220299985E-4	0	0	20.894429708222813	193.82311202413797	PSMB5;AKT2;PSMD3;AKT1
Negative Regulation Of PI3K/AKT Network R-HSA-199418	3/113	1.1271681140315918E-4	4.381411540026026E-4	0	0	38.71363636363636	351.931420732791	AKT2;AKT3;AKT1
Rab Regulation Of Trafficking R-HSA-9007101	3/122	1.414629057862141E-4	5.411517507059936E-4	0	0	35.76950780312125	317.04206753653824	AKT2;AKT3;AKT1
Cell Cycle R-HSA-1640170	5/654	1.6426287624913126E-4	6.185523933756349E-4	0	0	12.412686183872625	108.16467506286995	PSMB5;AKT2;AKT3;PSMD3;AKT1
Developmental Biology R-HSA-1266738	6/1073	1.7445098539911616E-4	6.46810576633646E-4	0	0	9.669932691488455	83.68230891376139	PSMB5;AKT2;AKT3;PSMD3;AKT1;SLC2A4
Transcriptional Regulation By TP53 R-HSA-3700989	4/354	1.913599233500026E-4	6.987536595053125E-4	0	0	17.259780219780218	147.7670968422977	AKT2;AKT3;AKT1;SGK1
Cytokine Signaling In Immune System R-HSA-1280215	5/702	2.286480030304733E-4	8.224502795573741E-4	0	0	11.529172644667623	96.6528224939184	PSMB5;AKT2;AKT3;PSMD3;AKT1
Cellular Responses To Stress R-HSA-2262752	5/722	2.605606083156893E-4	9.234574500600164E-4	0	0	11.195955369595538	92.39658167786443	PSMB5;AKT2;AKT3;PSMD3;AKT1
Adaptive Immune System R-HSA-1280218	5/733	2.795085552777816E-4	9.762545191586284E-4	0	0	11.020489926739927	90.17491259049729	PSMB5;AKT2;AKT3;PSMD3;AKT1
Cellular Responses To Stimuli R-HSA-8953897	5/736	2.8485475112001397E-4	9.807142145703339E-4	0	0	10.973552211582307	89.58293533614935	PSMB5;AKT2;AKT3;PSMD3;AKT1
Generic Transcription Pathway R-HSA-212436	6/1190	3.069495211881877E-4	0.0010418990789627216	0	0	8.660472972972974	70.05306978161721	PSMB5;AKT2;AKT3;PSMD3;AKT1;SGK1
Signal Transduction R-HSA-162582	8/2465	4.5557160064009516E-4	0.0015248993854758742	0	0	6.340523673857007	48.78372070353675	PSMB5;AKT2;AKT3;PSMD3;AKT1;IGF1;CKB;SGK1
ESR-mediated Signaling R-HSA-8939211	3/188	5.043920864894578E-4	0.001665184833478895	0	0	22.932046332046333	174.1036878963936	AKT2;AKT3;AKT1
RNA Polymerase II Transcription R-HSA-73857	6/1312	5.198082800692442E-4	0.0016928891283336197	0	0	7.800501183349575	58.98778392486914	PSMB5;AKT2;AKT3;PSMD3;AKT1;SGK1
MTOR Signaling R-HSA-165159	2/41	5.468458658113756E-4	0.0017571980488072204	0	0	68.18461538461538	512.1580727660178	AKT2;AKT1
SARS-CoV-2-host Interactions R-HSA-9705683	3/196	5.695375973135381E-4	0.0017962372043340078	0	0	21.97261287934863	164.15048612898494	AKT2;AKT3;AKT1
Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	2/42	5.739015134179195E-4	0.0017962372043340078	0	0	66.47666666666667	496.11887036156423	AKT2;AKT1
Signaling By NOTCH R-HSA-157118	3/203	6.307768541523964E-4	0.001948938741675994	0	0	21.19607142857143	156.18449009559114	PSMB5;PSMD3;AKT1
Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	2/48	7.496217439114789E-4	0.0022868207630717266	0	0	57.78840579710145	415.84200599274584	PSMB5;PSMD3
Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	2/49	7.811304131328766E-4	0.0023436378709485277	0	0	56.55602836879433	404.645286854624	PSMB5;PSMD3
Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562	2/50	8.132713373134499E-4	0.0023436378709485277	0	0	55.375	393.96243373102385	PSMB5;PSMD3
GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	2/51	8.460435467739499E-4	0.0023436378709485277	0	0	54.2421768707483	383.7601319651186	PSMB5;PSMD3
Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	2/51	8.460435467739499E-4	0.0023436378709485277	0	0	54.2421768707483	383.7601319651186	PSMB5;PSMD3
IRS-related Events Triggered By IGF1R R-HSA-2428928	2/51	8.460435467739499E-4	0.0023436378709485277	0	0	54.2421768707483	383.7601319651186	AKT2;IGF1
Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601	2/51	8.460435467739499E-4	0.0023436378709485277	0	0	54.2421768707483	383.7601319651186	PSMB5;PSMD3
Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815	2/51	8.460435467739499E-4	0.0023436378709485277	0	0	54.2421768707483	383.7601319651186	PSMB5;PSMD3
Vpu Mediated Degradation Of CD4 R-HSA-180534	2/51	8.460435467739499E-4	0.0023436378709485277	0	0	54.2421768707483	383.7601319651186	PSMB5;PSMD3
IGF1R Signaling Cascade R-HSA-2428924	2/52	8.794460728881121E-4	0.002355683583217893	0	0	53.154666666666664	374.0078389317888	AKT2;IGF1
Regulation Of Apoptosis R-HSA-169911	2/52	8.794460728881121E-4	0.002355683583217893	0	0	53.154666666666664	374.0078389317888	PSMB5;PSMD3
Gene Expression (Transcription) R-HSA-74160	6/1449	8.825445935104605E-4	0.002355683583217893	0	0	7.008127008127008	49.28606349693256	PSMB5;AKT2;AKT3;PSMD3;AKT1;SGK1
Vif-mediated Degradation Of APOBEC3G R-HSA-180585	2/53	9.134779480079395E-4	0.002355683583217893	0	0	52.10980392156863	364.67750421190306	PSMB5;PSMD3
Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	2/53	9.134779480079395E-4	0.002355683583217893	0	0	52.10980392156863	364.67750421190306	AKT2;IGF1
AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	2/54	9.481382056935088E-4	0.002355683583217893	0	0	51.1051282051282	355.7433227832543	PSMB5;PSMD3
Regulation Of RUNX3 Expression And Activity R-HSA-8941858	2/54	9.481382056935088E-4	0.002355683583217893	0	0	51.1051282051282	355.7433227832543	PSMB5;PSMD3
SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	2/54	9.481382056935088E-4	0.002355683583217893	0	0	51.1051282051282	355.7433227832543	PSMB5;PSMD3
Degradation Of AXIN R-HSA-4641257	2/54	9.481382056935088E-4	0.002355683583217893	0	0	51.1051282051282	355.7433227832543	PSMB5;PSMD3
FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	2/54	9.481382056935088E-4	0.002355683583217893	0	0	51.1051282051282	355.7433227832543	PSMB5;PSMD3
Infectious Disease R-HSA-5663205	5/961	9.665004902947006E-4	0.002370056371277003	0	0	8.292799860529986	57.56719650663371	PSMB5;AKT2;AKT3;PSMD3;AKT1
Hh Mutants Are Degraded By ERAD R-HSA-5362768	2/55	9.834258801979265E-4	0.002370056371277003	0	0	50.138364779874216	347.18151684375505	PSMB5;PSMD3
Degradation Of DVL R-HSA-4641258	2/55	9.834258801979265E-4	0.002370056371277003	0	0	50.138364779874216	347.18151684375505	PSMB5;PSMD3
Stabilization Of P53 R-HSA-69541	2/56	0.0010193400070965498	0.0024322865515868167	0	0	49.20740740740741	338.97014238466215	PSMB5;PSMD3
Hh Mutants Abrogate Ligand Secretion R-HSA-5387390	2/58	0.0010930437648723765	0.0025002787587349033	0	0	47.445238095238096	323.51906902748715	PSMB5;PSMD3
Metabolism Of Polyamines R-HSA-351202	2/58	0.0010930437648723765	0.0025002787587349033	0	0	47.445238095238096	323.51906902748715	PSMB5;PSMD3
NIK To Noncanonical NF-kB Signaling R-HSA-5676590	2/58	0.0010930437648723765	0.0025002787587349033	0	0	47.445238095238096	323.51906902748715	PSMB5;PSMD3
GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	2/59	0.0011308314717929646	0.0025002787587349033	0	0	46.61052631578947	316.24319688035297	PSMB5;PSMD3
Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	2/59	0.0011308314717929646	0.0025002787587349033	0	0	46.61052631578947	316.24319688035297	PSMB5;PSMD3
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	2/59	0.0011308314717929646	0.0025002787587349033	0	0	46.61052631578947	316.24319688035297	PSMB5;PSMD3
Degradation Of GLI1 By Proteasome R-HSA-5610780	2/59	0.0011308314717929646	0.0025002787587349033	0	0	46.61052631578947	316.24319688035297	PSMB5;PSMD3
Degradation Of GLI2 By Proteasome R-HSA-5610783	2/59	0.0011308314717929646	0.0025002787587349033	0	0	46.61052631578947	316.24319688035297	PSMB5;PSMD3
Defective CFTR Causes Cystic Fibrosis R-HSA-5678895	2/60	0.001169241782901918	0.002561702451630566	0	0	45.804597701149426	309.24515125699804	PSMB5;PSMD3
Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761	2/61	0.0012082737390718486	0.0026233691091559954	0	0	45.02598870056497	302.509923709327	PSMB5;PSMD3
Asymmetric Localization Of PCP Proteins R-HSA-4608870	2/62	0.0012479263816052336	0.0026852701604184047	0	0	44.27333333333333	296.02354900771934	PSMB5;PSMD3
Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084	2/63	0.0012881987531393893	0.0027278822148874555	0	0	43.54535519125683	289.7730168913341	PSMB5;PSMD3
Signaling By Nuclear Receptors R-HSA-9006931	3/260	0.0012903675207351448	0.0027278822148874555	0	0	16.44747081712062	109.42219769368091	AKT2;AKT3;AKT1
Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	2/64	0.0013290898973390482	0.0027612988384371605	0	0	42.840860215053766	283.746192615197	PSMB5;PSMD3
Hedgehog Ligand Biogenesis R-HSA-5358346	2/64	0.0013290898973390482	0.0027612988384371605	0	0	42.840860215053766	283.746192615197	PSMB5;PSMD3
p53-Dependent G1 DNA Damage Response R-HSA-69563	2/65	0.0013705988588532982	0.002799273940539363	0	0	42.15873015873016	277.931745242601	PSMB5;PSMD3
Regulation Of RAS By GAPs R-HSA-5658442	2/65	0.0013705988588532982	0.002799273940539363	0	0	42.15873015873016	277.931745242601	PSMB5;PSMD3
Membrane Trafficking R-HSA-199991	4/599	0.0013890715166294686	0.002813161642921865	0	0	10.026115061409179	65.96301140254481	AKT2;AKT3;AKT1;SLC2A4
Activation Of NF-kappaB In B Cells R-HSA-1169091	2/66	0.0014127246831094672	0.002837222071911513	0	0	41.49791666666667	272.31908283307774	PSMB5;PSMD3
